Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Sale Date
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.18,USD,United States,,,9781620152133,,1620152134,,,16.95,,,6.18,Harm None,,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.18,USD,United States,,,9781620152133,,1620152134,,,16.95,,,6.18,Harm None,,6/15/15
CreateSpace,6/1/15,6/30/15,1,5.58,USD,United States,,,9781620157930,,1620157934,,,14.95,,,5.58,The Garden of Unfortunate Souls,,6/15/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/15/15
CreateSpace,6/1/15,6/30/15,1,5,USD,United States,,,9781620154595,,1620154595,,,13.95,,,5,Grace in Community: Real Life Grace from the Book of 1 John,,6/15/15
CreateSpace,6/1/15,6/30/15,1,5,USD,United States,,,9781620154595,,1620154595,,,13.95,,,5,Grace in Community: Real Life Grace from the Book of 1 John,,6/15/15
CreateSpace,6/1/15,6/30/15,1,5.02,USD,United States,,,9781620158029,,1620158027,,,11.95,,,5.02,The Author's Guide to Working with Book Bloggers,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.27,USD,United States,,,9781620156223,,1620156229,,,13.95,,,5.27,Out from Under,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.94,USD,United States,,,9781620156513,,1620156512,,,15.95,,,5.94,Earth,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620155882,,1620155885,,,17.95,,,6.08,"Last Stop, The Twilight Zone: The Biography of Rod Serling",,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/16/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/16/15
CreateSpace,6/1/15,6/30/15,1,4.69,USD,United States,,,9781620151587,,1620151588,,,14.95,,,4.69,Just Friends with Benefits,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,6/16/15
CreateSpace,6/1/15,6/30/15,1,4.28,USD,United States,,,9781620153642,,1620153645,,,10.95,,,4.28,The Stories We Don't Tell,,6/16/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/16/15
CreateSpace,6/1/15,6/30/15,1,4.28,USD,United States,,,9781620153642,,1620153645,,,10.95,,,4.28,The Stories We Don't Tell,,6/16/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/16/15
CreateSpace,6/1/15,6/30/15,1,4.69,USD,United States,,,9781620151587,,1620151588,,,14.95,,,4.69,Just Friends with Benefits,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.13,USD,United States,,,9781620154618,,1620154617,,,16.95,,,6.13,The Paragraph Ranch,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.06,USD,United States,,,9781620151716,,1620151715,,,16.95,,,6.06,The Long Walk Home,,6/16/15
CreateSpace,6/1/15,6/30/15,1,4.67,USD,United States,,,9781620158050,,1620158051,,,12.95,,,4.67,The Choice,,6/16/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/16/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/16/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,6/16/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.05,USD,United States,,,9781620157718,,1620157713,,,13.95,,,5.05,Underwater Secrets,,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.52,USD,United States,,,9781620155943,,162015594X,,,17.95,,,6.52,The Passion Thief,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.13,USD,United States,,,9781620154618,,1620154617,,,16.95,,,6.13,The Paragraph Ranch,,6/17/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.66,USD,United States,,,9781620156919,,1620156911,,,18.95,,,6.66,This Thing We Call Sex: A Radically Sensible Look at Sex in America,,6/17/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620154014,,1620154013,,,12.95,,,5.24,Along the Wheel of Time: Sacred Stories for Nature Lovers,,6/17/15
CreateSpace,6/1/15,6/30/15,1,4.72,USD,United States,,,9781620157244,,1620157241,,,11.95,,,4.72,By the River,,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620153598,,1620153599,,,16.95,,,6.3,Autumn Getaway,,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.56,USD,United States,,,9781620158111,,1620158116,,,16.95,,,6.56,Stigma Fighters Anthology,,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/17/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/18/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/18/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/18/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/18/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/18/15
CreateSpace,6/1/15,6/30/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.8,USD,United States,,,9781620155080,,1620155087,,,18.95,,,6.8,First of Spring,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620155882,,1620155885,,,17.95,,,6.08,"Last Stop, The Twilight Zone: The Biography of Rod Serling",,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.56,USD,United States,,,9781620158111,,1620158116,,,16.95,,,6.56,Stigma Fighters Anthology,,6/18/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/18/15
CreateSpace,6/1/15,6/30/15,1,5.22,USD,United States,,,9781620157534,,1620157535,,,14.95,,,5.22,Roses are Red... Violet is Dead,,6/18/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/18/15
CreateSpace,6/1/15,6/30/15,1,5.08,USD,United States,,,9781620154434,,1620154439,,,13.95,,,5.08,OFFSIDE: A Mystery,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.56,USD,United States,,,9781620158111,,1620158116,,,16.95,,,6.56,Stigma Fighters Anthology,,6/18/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.13,USD,United States,,,9781620154618,,1620154617,,,16.95,,,6.13,The Paragraph Ranch,,6/18/15
CreateSpace,6/1/15,6/30/15,1,4.67,USD,United States,,,9781620158050,,1620158051,,,12.95,,,4.67,The Choice,,6/18/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620154649,,1620154641,,,13.95,,,5.24,Dangled Carat,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620154007,,1620154005,,,16.95,,,6.08,A Decent Woman,,6/18/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/18/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781513700052,,1513700057,,,16.95,,,6.37,Red Nights,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781513700052,,1513700057,,,16.95,,,6.37,Red Nights,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.56,USD,United States,,,9781620154373,,1620154374,,,16.95,,,6.56,The Gatekeeper's Forbidden Secret,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781513700052,,1513700057,,,16.95,,,6.37,Red Nights,,6/18/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781513700052,,1513700057,,,16.95,,,6.37,Red Nights,,6/19/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/19/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/19/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781513700052,,1513700057,,,16.95,,,6.37,Red Nights,,6/19/15
CreateSpace,6/1/15,6/30/15,1,7.12,USD,United States,,,9781620157565,,162015756X,,,19.95,,,7.12,Golf Is No Ordinary Game,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.46,USD,United States,,,9781620158326,,1620158329,,,14.95,,,5.46,Leaving Eva,,6/19/15
CreateSpace,6/1/15,6/30/15,1,6.13,USD,United States,,,9781935961147,,1935961144,,,16.95,,,6.13,Riversong,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9781620154625,,1620154625,,,15.95,,,5.48,The Music Book,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9781620154625,,1620154625,,,15.95,,,5.48,The Music Book,,6/19/15
CreateSpace,6/1/15,6/30/15,1,2.72,USD,United States,,,9781620155486,,1620155486,,,26.95,,,2.72,Blue Moon Vegan,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.58,USD,United States,,,9781620155363,,1620155362,,,16.95,,,5.58,All the Pretty Bones,,6/19/15
CreateSpace,6/1/15,6/30/15,1,6.01,USD,United States,,,9781513700014,,1513700014,,,16.95,,,6.01,"Blood, Spirit & Bone",,6/19/15
CreateSpace,6/1/15,6/30/15,1,4.97,USD,United States,,,9781620156216,,1620156210,,,13.5,,,4.97,Learning to Float,,6/19/15
CreateSpace,6/1/15,6/30/15,1,5.84,USD,United States,,,9781620156261,,1620156261,,,15.95,,,5.84,Rules for the Perpetual Diet,,6/19/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/20/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/20/15
CreateSpace,6/1/15,6/30/15,1,5.75,USD,United States,,,9781620151709,,1620151707,,,16.95,,,5.75,"Water, Stone, Heart",,6/20/15
CreateSpace,6/1/15,6/30/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,6/20/15
CreateSpace,6/1/15,6/30/15,1,7.48,USD,United States,,,9781620155820,,1620155826,,,21.95,,,7.48,OP-DEC: Operation Deceit,,6/20/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/20/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781935961260,,1935961268,,,14.95,,,5.65,The Essential Stay-at-Home Mom Manual,,6/20/15
CreateSpace,6/1/15,6/30/15,1,5.27,USD,United States,,,9781620151754,,1620151758,,,12.95,,,5.27,Living and Dying with Dogs,,6/20/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620157299,,1620157292,,,17.95,,,6.37,Forbidden,,6/20/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/20/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,6/20/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/21/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620159637,,1620159635,,,18.95,,,6.3,The Anonymous Source,,6/21/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/21/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/21/15
CreateSpace,6/1/15,6/30/15,1,4.67,USD,United States,,,9781620158050,,1620158051,,,12.95,,,4.67,The Choice,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,6/21/15
CreateSpace,6/1/15,6/30/15,1,6.76,USD,United States,,,9781620154588,,1620154587,,,18.95,,,6.76,"Please, Pretty Lights",,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.32,USD,United States,,,9781620155899,,1620155893,,,13.95,,,5.32,Ride of Your Life,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,6/21/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620151143,,1620151146,,,17.95,,,6.08,Doublesight,,6/21/15
CreateSpace,6/1/15,6/30/15,1,6.25,USD,United States,,,9781620158876,,1620158876,,,17.95,,,6.25,Gargoyle,,6/21/15
CreateSpace,6/1/15,6/30/15,1,4.64,USD,United States,,,9781620155370,,1620155370,,,12.95,,,4.64,Fugitives,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.99,USD,United States,,,9781620151501,,1620151502,,,17.95,,,5.99,Memory Tower,,6/21/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/21/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620155561,,1620155567,,,12.95,,,5.24,Misadventures of Princess Sydney,,6/21/15
CreateSpace,6/1/15,6/30/15,1,4.69,USD,United States,,,9781620151587,,1620151588,,,14.95,,,4.69,Just Friends with Benefits,,6/22/15
CreateSpace,6/1/15,6/30/15,1,4.33,USD,United States,,,9781935961994,,1935961993,,,12.95,,,4.33,Dizzy in Karachi: A Journey to Pakistan,,6/22/15
CreateSpace,6/1/15,6/30/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,6/22/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/22/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/22/15
CreateSpace,6/1/15,6/30/15,1,6.25,USD,United States,,,9781620158876,,1620158876,,,17.95,,,6.25,Gargoyle,,6/22/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/22/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/22/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,6/22/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/22/15
